P (s),time (s),Stim_Mech,Obs1_Mech,Obs2_Mech,Obs3_Mech,Obs4_Mech,Obs5_Mech,Obs6_Mech,Stim_Hyd,Obs1_Hyd,Obs2_Hyd,Obs3_Hyd,Obs4_Hyd,Obs5_Hyd,Obs6_Hyd
25.11886432,34.41284411,-1.07E-06,-6.65E-07,-4.84E-07,-3.35E-07,-2.18E-07,-1.31E-07,-2.14E-08,-16002.86162,-2259.035001,-1243.654882,-608.9033239,-206.2856909,38.93369161,231.934433
25.11886432,34.66403275,-1.05E-06,-6.68E-07,-4.92E-07,-3.45E-07,-2.29E-07,-1.41E-07,-2.79E-08,-15230.65299,-2248.627881,-1264.574876,-639.5729681,-236.4274796,14.00014638,220.6548019
25.11886432,34.9152214,-1.03E-06,-6.68E-07,-4.98E-07,-3.54E-07,-2.38E-07,-1.50E-07,-3.42E-08,-14391.84931,-2229.166129,-1280.624648,-667.9498066,-265.8819317,-11.20129026,208.4005099
25.11886432,35.16641004,-1.00E-06,-6.65E-07,-5.02E-07,-3.62E-07,-2.47E-07,-1.59E-07,-4.05E-08,-13489.57931,-2200.66457,-1291.701201,-693.899439,-294.5229576,-36.56980542,195.2134607
25.11886432,35.41759868,-9.74E-07,-6.60E-07,-5.04E-07,-3.68E-07,-2.55E-07,-1.67E-07,-4.67E-08,-12527.2647,-2163.176238,-1297.721499,-717.29641,-322.2267148,-62.0029667,181.139825
25.11886432,35.66878733,-9.39E-07,-6.52E-07,-5.04E-07,-3.72E-07,-2.62E-07,-1.75E-07,-5.28E-08,-11508.60508,-2116.7924,-1298.622991,-738.0248269,-348.872159,-87.3971465,166.2298788
25.11886432,35.91997597,-9.00E-07,-6.42E-07,-5.02E-07,-3.76E-07,-2.68E-07,-1.82E-07,-5.87E-08,-10437.5615,-2061.642414,-1294.364036,-755.9789414,-374.3415908,-112.6479566,150.537823
25.11886432,36.17116461,-8.58E-07,-6.29E-07,-4.98E-07,-3.78E-07,-2.73E-07,-1.88E-07,-6.44E-08,-9318.338628,-1997.893416,-1284.924256,-771.0636951,-398.521193,-137.6506912,134.1215841
25.11886432,36.42235326,-8.11E-07,-6.13E-07,-4.92E-07,-3.78E-07,-2.77E-07,-1.94E-07,-6.99E-08,-8155.365814,-1925.74983,-1270.304781,-783.1952235,-421.3015587,-162.3007764,117.042597
25.11886432,36.6735419,-7.62E-07,-5.95E-07,-4.84E-07,-3.77E-07,-2.80E-07,-1.99E-07,-7.51E-08,-6953.277009,-1845.452705,-1250.528421,-792.3013165,-442.5782056,-186.4942242,99.36556969
25.11886432,36.92473054,-7.08E-07,-5.74E-07,-4.74E-07,-3.74E-07,-2.82E-07,-2.03E-07,-8.02E-08,-5716.889816,-1757.278893,-1225.639723,-798.3218331,-462.2520747,-210.1280898,81.15823253
25.11886432,37.17591919,-6.52E-07,-5.51E-07,-4.62E-07,-3.70E-07,-2.82E-07,-2.06E-07,-8.49E-08,-4451.183659,-1661.540046,-1195.704948,-801.2090667,-480.2300102,-233.100928,62.49107095
25.11886432,37.42710783,-5.93E-07,-5.26E-07,-4.49E-07,-3.64E-07,-2.82E-07,-2.09E-07,-8.94E-08,-3161.27729,-1558.58146,-1160.811939,-800.9280581,-496.4252193,-255.3132491,43.4370442
25.11886432,37.67829647,-5.31E-07,-4.98E-07,-4.33E-07,-3.57E-07,-2.80E-07,-2.11E-07,-9.35E-08,-1852.405774,-1448.780761,-1121.069904,-797.4568563,-510.7577073,-276.6679703,24.07129032
25.11886432,37.92948512,-4.67E-07,-4.68E-07,-4.16E-07,-3.48E-07,-2.78E-07,-2.12E-07,-9.73E-08,-529.8970267,-1332.54643,-1076.609084,-790.7867217,-523.1546877,-297.0708609,4.470819012
25.11886432,38.18067376,-4.00E-07,-4.37E-07,-3.96E-07,-3.38E-07,-2.74E-07,-2.12E-07,-1.01E-07,800.8519305,-1210.316193,-1027.580344,-780.9222729,-533.550963,-316.4309794,-15.28580663
25.11886432,38.4318624,-3.32E-07,-4.03E-07,-3.75E-07,-3.27E-07,-2.69E-07,-2.11E-07,-1.04E-07,2134.398835,-1082.555264,-974.1546526,-767.8815739,-541.8892756,-334.6610995,-35.11879788
25.11886432,38.68305105,-2.62E-07,-3.67E-07,-3.53E-07,-3.14E-07,-2.63E-07,-2.10E-07,-1.07E-07,3465.28008,-949.7544635,-916.5224731,-751.6961607,-548.1206247,-351.6781233,-54.94747644
25.11886432,38.93423969,-1.90E-07,-3.30E-07,-3.29E-07,-3.00E-07,-2.56E-07,-2.07E-07,-1.09E-07,4788.034526,-812.4282074,-854.8930636,-732.4110074,-552.2045493,-367.4034796,-74.69061719
25.11886432,39.18542833,-1.18E-07,-2.92E-07,-3.04E-07,-2.85E-07,-2.48E-07,-2.04E-07,-1.11E-07,6097.227058,-671.1123925,-789.4936852,-710.0844295,-554.1093734,-381.7635041,-94.26679608
25.11886432,39.43661697,-4.42E-08,-2.52E-07,-2.77E-07,-2.68E-07,-2.39E-07,-2.00E-07,-1.12E-07,7387.471807,-526.3621726,-720.5687245,-684.7879261,-553.8124132,-394.6898013,-113.5947416
25.11886432,39.68780562,2.97E-08,-2.11E-07,-2.49E-07,-2.51E-07,-2.29E-07,-1.96E-07,-1.13E-07,8653.454945,-378.7496457,-648.3787337,-656.6059596,-551.3001443,-406.1195837,-132.5936882
25.11886432,39.93899426,1.04E-07,-1.68E-07,-2.20E-07,-2.32E-07,-2.18E-07,-1.90E-07,-1.14E-07,9889.956912,-228.8614596,-573.1993912,-625.6356738,-546.5683265,-415.995988,-151.1837299
25.11886432,40.1901829,1.78E-07,-1.25E-07,-1.90E-07,-2.12E-07,-2.06E-07,-1.84E-07,-1.14E-07,11091.874,-77.296348,-495.3203897,-591.9865524,-539.6220877,-424.2683664,-169.2861724
25.11886432,40.44137155,2.52E-07,-8.14E-08,-1.59E-07,-1.91E-07,-1.93E-07,-1.76E-07,-1.14E-07,12254.23925,75.33739151,-415.0442541,-555.7800166,-530.4759633,-430.8925504,-186.8238823
25.11886432,40.69256019,3.25E-07,-3.70E-08,-1.27E-07,-1.70E-07,-1.80E-07,-1.69E-07,-1.13E-07,13372.24246,228.4244646,-332.6850964,-517.1489664,-519.153892,-435.831086,-203.7216311
25.11886432,40.94374883,3.97E-07,7.71E-09,-9.42E-08,-1.47E-07,-1.65E-07,-1.60E-07,-1.12E-07,14441.24945,381.3451816,-248.5673133,-476.2372647,-505.6891679,-439.0534394,-219.9064327
25.11886432,41.19493748,4.67E-07,5.26E-08,-6.12E-08,-1.24E-07,-1.50E-07,-1.51E-07,-1.10E-07,15456.82025,533.4780801,-163.0242319,-433.1991685,-490.1243474,-440.5361706,-235.307873
25.11886432,41.44612612,5.37E-07,9.75E-08,-2.78E-08,-1.01E-07,-1.34E-07,-1.41E-07,-1.08E-07,16414.72645,684.2025569,-76.39671061,-388.1987087,-472.5111134,-440.2630759,-249.8584291
25.11886432,41.69731476,6.04E-07,1.42E-07,5.93E-09,-7.64E-08,-1.18E-07,-1.31E-07,-1.06E-07,17310.96739,832.9014967,10.96829814,-341.4090219,-452.9100941,-438.2252955,-263.4937774
25.11886432,41.94850341,6.69E-07,1.87E-07,3.97E-08,-5.18E-08,-1.01E-07,-1.20E-07,-1.03E-07,18141.78536,978.9638862,98.71921673,-293.0116368,-431.3906408,-434.4213893,-276.1530882
25.11886432,42.19969205,7.32E-07,2.30E-07,7.36E-08,-2.68E-08,-8.33E-08,-1.08E-07,-9.94E-08,18903.67968,1121.787401,186.5013354,-243.1957192,-408.0305621,-428.857376,-287.7793064
25.11886432,42.45088069,7.92E-07,2.73E-07,1.07E-07,-1.67E-09,-6.54E-08,-9.60E-08,-9.57E-08,19593.41968,1260.780954,273.9583224,-192.1572797,-382.9158189,-421.5467392,-298.3194154
25.11886432,42.70206934,8.50E-07,3.16E-07,1.41E-07,2.36E-08,-4.72E-08,-8.35E-08,-9.16E-08,20208.05648,1395.367194,360.7337439,-140.0983466,-356.1401796,-412.5103981,-307.7246845
25.11886432,42.95325798,9.04E-07,3.57E-07,1.74E-07,4.89E-08,-2.87E-08,-7.06E-08,-8.71E-08,20744.93369,1524.984944,446.4725867,-87.22610949,-327.8048374,-401.776643,-315.9508971
25.11886432,43.20444662,9.55E-07,3.97E-07,2.06E-07,7.41E-08,-1.01E-08,-5.74E-08,-8.22E-08,21201.69693,1649.091569,530.8227762,-33.75203713,-298.0179932,-389.3810372,-322.9585597
25.11886432,43.45563527,1.00E-06,4.35E-07,2.38E-07,9.92E-08,8.75E-09,-4.39E-08,-7.70E-08,21576.30214,1767.16526,613.4366824,20.10902542,-266.8944044,-375.3662847,-328.7130898
25.11886432,43.70682391,1.05E-06,4.72E-07,2.69E-07,1.24E-07,2.76E-08,-3.02E-08,-7.15E-08,21867.0228,1878.707233,693.972607,74.13977663,-234.5549028,-359.7820644,-333.1849823
25.11886432,43.95801255,1.09E-06,5.07E-07,2.99E-07,1.48E-07,4.64E-08,-1.63E-08,-6.56E-08,22072.45594,1983.24382,772.0962449,128.1213902,-201.1258843,-342.6848328,-336.3499533
25.11886432,44.20920119,1.12E-06,5.40E-07,3.28E-07,1.72E-07,6.52E-08,-2.31E-09,-5.95E-08,22191.52704,2080.328464,847.4821132,181.8344541,-166.7387728,-324.1375945,-338.1890613
25.11886432,44.46038984,1.15E-06,5.72E-07,3.56E-07,1.95E-07,8.37E-08,1.18E-08,-5.31E-08,22223.49374,2169.543584,919.8149406,235.0599122,-131.5294604,-304.2096439,-338.6888035
25.11886432,44.71157848,1.18E-06,6.01E-07,3.82E-07,2.18E-07,1.02E-07,2.59E-08,-4.65E-08,22167.94849,2250.502333,988.7910128,287.5800045,-95.63772838,-282.9762773,-337.8411894
25.11886432,44.96276712,1.20E-06,6.28E-07,4.07E-07,2.40E-07,1.20E-07,3.99E-08,-3.97E-08,22024.81999,2322.850214,1054.119466,339.1792002,-59.20665062,-260.5184791,-335.6437888
25.11886432,45.21395577,1.22E-06,6.52E-07,4.31E-07,2.61E-07,1.38E-07,5.39E-08,-3.27E-08,21794.37363,2386.266569,1115.523522,389.6451204,-22.3819826,-236.9225815,-332.0997561
25.11886432,45.46514441,1.23E-06,6.74E-07,4.53E-07,2.81E-07,1.55E-07,6.77E-08,-2.55E-08,21477.21073,2440.465925,1172.741666,438.7694458,14.68846011,-212.2799021,-327.2178289
25.11886432,45.71633305,1.24E-06,6.94E-07,4.73E-07,3.00E-07,1.71E-07,8.13E-08,-1.82E-08,21074.26679,2485.199193,1225.528753,486.3488041,51.85543157,-186.686359,-321.0123032
25.11886432,45.9675217,1.24E-06,7.10E-07,4.91E-07,3.18E-07,1.87E-07,9.46E-08,-1.08E-08,20586.80862,2520.254729,1273.657047,532.1856347,88.96888992,-160.2420664,-313.5029834
25.11886432,46.21871034,1.24E-06,7.25E-07,5.08E-07,3.34E-07,2.02E-07,1.08E-07,-3.33E-09,20016.43043,2545.459227,1316.917176,576.0890254,125.8786336,-133.0509137,-304.7151088
25.11886432,46.46989898,1.23E-06,7.36E-07,5.23E-07,3.50E-07,2.17E-07,1.20E-07,4.18E-09,19365.04893,2560.678472,1355.119024,617.8755189,162.4349363,-105.2201277,-294.6792562
25.11886432,46.72108763,1.22E-06,7.44E-07,5.35E-07,3.64E-07,2.31E-07,1.32E-07,1.17E-08,18634.89727,2565.81793,1388.092524,657.3698839,198.4891776,-76.85982361,-283.4312197
25.11886432,46.97227627,1.20E-06,7.49E-07,5.46E-07,3.77E-07,2.43E-07,1.44E-07,1.92E-08,17828.51816,2560.823182,1415.688376,694.4058489,233.8944665,-48.08254307,-271.0118684
25.11886432,47.22346491,1.18E-06,7.52E-07,5.54E-07,3.88E-07,2.55E-07,1.55E-07,2.67E-08,16948.75576,2545.680198,1437.778673,728.8267957,268.506255,-19.00278517,-257.466982
25.11886432,47.47465356,1.16E-06,7.51E-07,5.60E-07,3.98E-07,2.66E-07,1.66E-07,3.40E-08,15998.74679,2520.415455,1454.257444,760.4864093,302.1829392,10.26347005,-242.8470663
25.11886432,47.7258422,1.13E-06,7.48E-07,5.64E-07,4.06E-07,2.76E-07,1.76E-07,4.13E-08,14981.9105,2485.095894,1465.041093,789.2492815,334.7864449,39.59924197,-227.2071488
25.11886432,47.97703084,1.09E-06,7.42E-07,5.66E-07,4.13E-07,2.85E-07,1.85E-07,4.84E-08,13901.93774,2439.828725,1470.068762,814.9914677,366.1827959,68.88703209,-210.6065554
25.11886432,48.22821948,1.05E-06,7.32E-07,5.66E-07,4.18E-07,2.93E-07,1.94E-07,5.54E-08,12762.77907,2384.761064,1469.302588,837.6009927,396.2426623,98.00930664,-193.1086699
25.11886432,48.47940813,1.01E-06,7.20E-07,5.63E-07,4.21E-07,3.00E-07,2.02E-07,6.21E-08,11568.63188,2320.079429,1462.727873,856.9783061,424.841887,126.8489772,-174.7806769
25.11886432,48.73059677,9.59E-07,7.05E-07,5.58E-07,4.23E-07,3.05E-07,2.09E-07,6.87E-08,10323.92665,2246.009079,1450.353161,873.0366839,451.8619882,155.2898772,-155.6932894
25.11886432,48.98178541,9.07E-07,6.87E-07,5.51E-07,4.23E-07,3.09E-07,2.15E-07,7.50E-08,9033.312184,2162.8132,1432.21022,885.7025771,477.1906355,183.2172325,-135.9204625
25.11886432,49.23297406,8.51E-07,6.66E-07,5.42E-07,4.21E-07,3.12E-07,2.21E-07,8.10E-08,7701.640077,2070.791949,1408.353931,894.9159049,500.7221,210.5181241,-115.5390949
25.11886432,49.4841627,7.91E-07,6.42E-07,5.31E-07,4.18E-07,3.14E-07,2.25E-07,8.67E-08,6333.948181,1970.281358,1378.86209,900.6302934,522.3576742,237.0819413,-94.62871849
25.11886432,49.73535134,7.28E-07,6.16E-07,5.17E-07,4.13E-07,3.15E-07,2.29E-07,9.21E-08,4935.443287,1861.652094,1343.835115,902.8132576,542.0060626,262.8008231,-73.27117827
25.11886432,49.98653999,6.62E-07,5.87E-07,5.01E-07,4.07E-07,3.14E-07,2.32E-07,9.72E-08,3511.482952,1745.308089,1303.395674,901.4463288,559.5837406,287.5700878,-51.5503038
25.11886432,50.23772863,5.93E-07,5.56E-07,4.83E-07,3.99E-07,3.12E-07,2.34E-07,1.02E-07,2067.55654,1621.685044,1257.688213,896.5251259,575.0152816,311.2886468,-29.55157332
25.11886432,50.48891727,5.22E-07,5.23E-07,4.64E-07,3.89E-07,3.09E-07,2.35E-07,1.06E-07,609.2654891,1491.248801,1206.878414,888.0593714,588.2336503,333.8594037,-7.361772034
25.11886432,50.74010592,4.48E-07,4.87E-07,4.42E-07,3.77E-07,3.05E-07,2.35E-07,1.10E-07,-857.6971256,1354.493604,1151.152567,876.072853,599.1804635,355.1896361,14.93135392
25.11886432,50.99129456,3.72E-07,4.50E-07,4.19E-07,3.64E-07,3.00E-07,2.34E-07,1.13E-07,-2327.567713,1211.940247,1090.716858,860.6033312,607.806215,375.1913589,37.23944669
25.11886432,51.2424832,2.94E-07,4.10E-07,3.94E-07,3.50E-07,2.93E-07,2.33E-07,1.16E-07,-3794.533895,1064.134114,1025.796593,841.7023935,614.0704677,393.7816683,59.47388755
25.11886432,51.49367185,2.15E-07,3.69E-07,3.67E-07,3.34E-07,2.85E-07,2.30E-07,1.19E-07,-5252.756805,911.6431202,956.6353378,819.435257,617.942009,410.8830658,81.54614824
25.11886432,51.74486049,1.35E-07,3.26E-07,3.39E-07,3.17E-07,2.76E-07,2.26E-07,1.21E-07,-6696.393865,755.0555641,883.4939958,793.8805203,619.3989729,426.4237606,103.3681412
25.11886432,51.99604913,5.40E-08,2.82E-07,3.09E-07,2.99E-07,2.66E-07,2.22E-07,1.23E-07,-8119.621986,594.9778883,806.6498206,765.129865,618.4289256,440.3379501,124.8525679
25.11886432,52.24723778,-2.76E-08,2.36E-07,2.78E-07,2.79E-07,2.54E-07,2.16E-07,1.24E-07,-9516.661113,432.0323689,726.3953632,733.2877104,615.0289171,452.5660774,145.9132631
25.11886432,52.49842642,-1.09E-07,1.90E-07,2.45E-07,2.58E-07,2.42E-07,2.10E-07,1.25E-07,-10881.798,266.8547314,643.0373636,698.470821,609.2054977,463.0550655,166.4655354
25.11886432,52.74961506,-1.91E-07,1.42E-07,2.12E-07,2.36E-07,2.29E-07,2.03E-07,1.25E-07,-12209.41017,100.0917065,556.8955877,660.8078689,600.9746996,471.7585276,186.4265009
25.11886432,53.0008037,-2.72E-07,9.38E-08,1.78E-07,2.13E-07,2.15E-07,1.95E-07,1.24E-07,-13493.98987,-67.60146802,468.3016144,620.4389541,590.361985,478.6369523,205.7154101
25.11886432,53.25199235,-3.52E-07,4.50E-08,1.43E-07,1.89E-07,1.99E-07,1.86E-07,1.24E-07,-14730.16805,-235.5635901,377.5975767,577.5150826,577.4021598,483.6578644,224.2539673
25.11886432,53.50318099,-4.32E-07,-4.16E-09,1.07E-07,1.65E-07,1.83E-07,1.77E-07,1.22E-07,-15912.7381,-403.1300718,285.1348616,532.1976053,562.1392544,486.7959602,241.9666399
25.11886432,53.75436963,-5.09E-07,-5.34E-08,7.08E-08,1.39E-07,1.67E-07,1.67E-07,1.21E-07,-17036.67932,-569.6355444,191.2727729,484.65762,544.6263716,488.0332166,258.7809577
25.11886432,54.00555828,-5.85E-07,-1.03E-07,3.41E-08,1.13E-07,1.49E-07,1.56E-07,1.18E-07,-18097.18,-734.4164813,96.37716067,435.0753371,524.9255019,487.358975,274.627801
25.11886432,54.25674692,-6.59E-07,-1.52E-07,-2.82E-09,8.66E-08,1.31E-07,1.44E-07,1.16E-07,-19089.65993,-896.8138282,0.819023844,383.6394124,503.1073084,484.7699987,289.4416766
25.11886432,54.50793556,-7.31E-07,-2.00E-07,-3.98E-08,5.96E-08,1.13E-07,1.32E-07,1.12E-07,-20009.7922,-1056.175632,-95.02691178,330.5462489,479.2508795,480.2705037,303.1609798
25.11886432,54.75912421,-8.00E-07,-2.48E-07,-7.68E-08,3.23E-08,9.34E-08,1.20E-07,1.09E-07,-20853.52429,-1211.859657,-190.7836335,275.9992688,453.4434521,473.8721633,315.7282438
25.11886432,55.01031285,-8.65E-07,-2.95E-07,-1.14E-07,4.83E-09,7.38E-08,1.06E-07,1.05E-07,-21617.09812,-1363.235981,-286.0732958,220.2081594,425.780106,465.5940866,327.0903723
25.11886432,55.26150149,-9.28E-07,-3.41E-07,-1.50E-07,-2.28E-08,5.39E-08,9.27E-08,1.00E-07,-22297.06905,-1509.689559,-380.5186834,163.3880933,396.3634285,455.4627697,337.198858
25.11886432,55.51269014,-9.87E-07,-3.86E-07,-1.86E-07,-5.04E-08,3.37E-08,7.86E-08,9.51E-08,-22890.32371,-1650.622742,-473.7446787,105.7589277,365.303153,443.5120209,346.0099838
25.11886432,55.76387878,-1.04E-06,-4.29E-07,-2.21E-07,-7.78E-08,1.33E-08,6.42E-08,8.98E-08,-23394.09648,-1785.457747,-565.3797274,47.54438244,332.7157692,429.7828596,353.4850065
25.11886432,56.01506742,-1.09E-06,-4.71E-07,-2.56E-07,-1.05E-07,-7.19E-09,4.95E-08,8.41E-08,-23805.98445,-1913.639066,-655.0572996,-11.0287985,298.7241092,414.3233883,359.5903234
25.11886432,56.26625607,-1.14E-06,-5.11E-07,-2.89E-07,-1.32E-07,-2.77E-08,3.46E-08,7.81E-08,-24123.96089,-2034.635795,-742.417338,-69.73170107,263.4569075,397.1886393,364.2976197
25.11886432,56.51744471,-1.18E-06,-5.49E-07,-3.22E-07,-1.58E-07,-4.82E-08,1.94E-08,7.17E-08,-24346.387,-2147.943889,-827.1076913,-128.3341073,227.0483387,378.4403948,367.5839966
25.11886432,56.76863335,-1.22E-06,-5.85E-07,-3.53E-07,-1.84E-07,-6.85E-08,4.20E-09,6.50E-08,-24472.02188,-2253.088316,-908.7855253,-186.6053716,189.6375317,358.1469817,369.4320806
25.11886432,57.019822,-1.26E-06,-6.19E-07,-3.84E-07,-2.10E-07,-8.86E-08,-1.11E-08,5.81E-08,-24500.03059,-2349.625114,-987.1187072,-244.3153034,151.3680635,336.3830417,369.8301112
25.11886432,57.27101064,-1.28E-06,-6.51E-07,-4.12E-07,-2.34E-07,-1.08E-07,-2.64E-08,5.09E-08,-24429.99034,-2437.143332,-1061.787158,-301.2350551,112.3874331,313.2292752,368.7720092
25.11886432,57.52219928,-1.31E-06,-6.80E-07,-4.39E-07,-2.58E-07,-1.28E-07,-4.16E-08,4.35E-08,-24261.8946,-2515.266852,-1132.484169,-357.1380103,72.84651613,288.772163,366.2574229
25.11886432,57.77338792,-1.33E-06,-7.06E-07,-4.65E-07,-2.80E-07,-1.47E-07,-5.68E-08,3.59E-08,-23996.15516,-2583.656079,-1198.917672,-411.8006715,32.89900415,263.103662,362.2917536
25.11886432,58.02457657,-1.34E-06,-7.30E-07,-4.88E-07,-3.02E-07,-1.65E-07,-7.17E-08,2.81E-08,-23633.60212,-2642.009487,-1260.811464,-465.0035422,-7.299172927,236.3208798,356.8861586
25.11886432,58.27576521,-1.35E-06,-7.51E-07,-5.10E-07,-3.23E-07,-1.83E-07,-8.64E-08,2.02E-08,-23175.4817,-2690.065028,-1317.906382,-516.5320021,-47.59043704,208.5257259,350.0575331
25.11886432,58.52695385,-1.35E-06,-7.69E-07,-5.30E-07,-3.42E-07,-2.01E-07,-1.01E-07,1.22E-08,-22623.452,-2727.601375,-1369.961412,-566.1771707,-87.81616435,179.824542,341.8284692
25.11886432,58.7781425,-1.35E-06,-7.84E-07,-5.48E-07,-3.60E-07,-2.17E-07,-1.15E-07,4.10E-09,-21979.5766,-2754.439006,-1416.754741,-613.736757,-127.8172974,150.3277117,332.2271932
25.11886432,59.02933114,-1.34E-06,-7.96E-07,-5.64E-07,-3.77E-07,-2.33E-07,-1.28E-07,-4.02E-09,-21246.31608,-2770.441124,-1458.084738,-659.0158915,-167.434965,120.1492509,321.2874802
25.11886432,59.28051978,-1.33E-06,-8.04E-07,-5.77E-07,-3.92E-07,-2.47E-07,-1.42E-07,-1.21E-08,-20426.51752,-2775.514392,-1493.770863,-701.8279377,-206.5111081,89.40637988,309.0485465
25.11886432,59.53170843,-1.31E-06,-8.10E-07,-5.88E-07,-4.05E-07,-2.61E-07,-1.54E-07,-2.03E-08,-19523.40202,-2769.609502,-1523.654496,-741.9952782,-244.8891088,58.219079,295.554921
25.11886432,59.78289707,-1.28E-06,-8.12E-07,-5.97E-07,-4.18E-07,-2.74E-07,-1.66E-07,-2.83E-08,-18540.55032,-2752.721543,-1547.599686,-779.3500736,-282.4144207,26.70962824,280.8562928
25.11886432,60.03408571,-1.25E-06,-8.12E-07,-6.04E-07,-4.28E-07,-2.86E-07,-1.78E-07,-3.63E-08,-17481.88659,-2724.890198,-1565.493814,-813.7349903,-318.9351976,-4.997866564,265.007339
25.11886432,60.28527436,-1.22E-06,-8.08E-07,-6.08E-07,-4.37E-07,-2.97E-07,-1.89E-07,-4.41E-08,-16351.66055,-2686.19974,-1577.248162,-845.0038928,-354.3029184,-36.77796009,248.0675309
25.11886432,60.536463,-1.18E-06,-8.01E-07,-6.10E-07,-4.44E-07,-3.06E-07,-1.99E-07,-5.18E-08,-15154.42795,-2636.778842,-1582.79839,-873.0224979,-388.373006,-68.50436423,230.1009187
25.11886432,60.78765164,-1.14E-06,-7.90E-07,-6.10E-07,-4.49E-07,-3.15E-07,-2.08E-07,-5.93E-08,-13895.02965,-2576.80019,-1582.104919,-897.6689874,-421.0054359,-100.0504535,211.1758974
25.11886432,61.03884029,-1.09E-06,-7.77E-07,-6.07E-07,-4.53E-07,-3.22E-07,-2.16E-07,-6.66E-08,-12578.56932,-2506.479911,-1575.153208,-918.8345756,-452.0653333,-131.2897771,191.3649525
25.11886432,61.29002893,-1.04E-06,-7.60E-07,-6.02E-07,-4.55E-07,-3.28E-07,-2.24E-07,-7.36E-08,-11210.38998,-2426.0768,-1561.95393,-936.4240286,-481.4235562,-162.0965753,170.7443876
25.11886432,61.54121757,-9.79E-07,-7.40E-07,-5.94E-07,-4.55E-07,-3.32E-07,-2.31E-07,-8.04E-08,-9796.049518,-2335.891373,-1542.543044,-950.3561324,-508.9572591,-192.3462986,149.3940337
25.11886432,61.79240622,-9.18E-07,-7.18E-07,-5.84E-07,-4.53E-07,-3.36E-07,-2.37E-07,-8.69E-08,-8341.29529,-2236.264718,-1516.981762,-960.5641063,-534.5504377,-221.9161265,127.3969427
25.11886432,62.04359486,-8.53E-07,-6.92E-07,-5.71E-07,-4.50E-07,-3.38E-07,-2.42E-07,-9.31E-08,-6852.038064,-2127.577185,-1485.356406,-966.9959598,-558.0944497,-250.6854846,104.8390646
25.11886432,62.2947835,-7.85E-07,-6.64E-07,-5.57E-07,-4.45E-07,-3.39E-07,-2.46E-07,-9.89E-08,-5334.32536,-2010.24688,-1447.778154,-969.6147896,-579.4885094,-278.5365565,81.8089104
25.11886432,62.54597214,-7.13E-07,-6.33E-07,-5.40E-07,-4.38E-07,-3.38E-07,-2.49E-07,-1.04E-07,-3794.314414,-1884.728007,-1404.382686,-968.3990148,-598.6401532,-305.3547894,58.39720211
25.11886432,62.79716079,-6.39E-07,-6.00E-07,-5.21E-07,-4.29E-07,-3.36E-07,-2.51E-07,-1.09E-07,-2238.244893,-1751.509043,-1355.329714,-963.3425482,-615.4656743,-331.029389,34.69651077
25.11886432,63.04834943,-5.62E-07,-5.64E-07,-5.00E-07,-4.18E-07,-3.33E-07,-2.53E-07,-1.14E-07,-672.4115329,-1611.110754,-1300.802412,-954.4549023,-629.8905225,-355.453804,10.80088425
25.11886432,63.29953807,-4.83E-07,-5.26E-07,-4.77E-07,-4.06E-07,-3.28E-07,-2.53E-07,-1.18E-07,896.8631677,-1464.084074,-1241.006735,-941.7612273,-641.8496677,-378.5261945,-13.1945337
25.11886432,63.55072672,-4.02E-07,-4.85E-07,-4.51E-07,-3.92E-07,-3.22E-07,-2.52E-07,-1.22E-07,2463.256036,-1311.00785,-1176.170641,-925.3022827,-651.2879247,-400.1498849,-37.19389165
25.11886432,63.80191536,-3.19E-07,-4.43E-07,-4.25E-07,-3.77E-07,-3.15E-07,-2.50E-07,-1.25E-07,4020.469975,-1152.486455,-1106.54321,-905.134338,-658.1602367,-420.2337963,-61.10102405
25.11886432,64.053104,-2.35E-07,-3.99E-07,-3.96E-07,-3.60E-07,-3.07E-07,-2.47E-07,-1.28E-07,5562.26023,-989.1472977,-1032.393668,-881.329006,-662.431916,-438.6928581,-84.81984862
25.11886432,64.30429265,-1.50E-07,-3.53E-07,-3.66E-07,-3.42E-07,-2.97E-07,-2.44E-07,-1.30E-07,7082.460067,-821.6382227,-954.0103177,-853.9730061,-664.0788401,-455.4483952,-108.2547657
25.11886432,64.55548129,-6.41E-08,-3.06E-07,-3.34E-07,-3.22E-07,-2.86E-07,-2.39E-07,-1.32E-07,8575.005742,-650.6248308,-871.6993853,-823.1678592,-663.0876016,-470.4284893,-131.3110576
25.11886432,64.80666993,2.21E-08,-2.58E-07,-3.01E-07,-3.01E-07,-2.74E-07,-2.33E-07,-1.33E-07,10033.96066,-476.7877159,-785.7837784,-789.0295145,-659.4556103,-483.5683116,-153.8952866
25.11886432,65.05785858,1.08E-07,-2.08E-07,-2.67E-07,-2.79E-07,-2.61E-07,-2.27E-07,-1.34E-07,11453.53864,-300.8196432,-696.6017725,-751.6879104,-653.191148,-494.8104262,-175.9156889
25.11886432,65.30904722,1.94E-07,-1.58E-07,-2.31E-07,-2.56E-07,-2.47E-07,-2.19E-07,-1.34E-07,12828.12618,-123.4226758,-604.5056239,-711.2864699,-644.3133729,-504.1050607,-197.2825636
25.11886432,65.56023586,2.79E-07,-1.06E-07,-1.95E-07,-2.31E-07,-2.32E-07,-2.11E-07,-1.34E-07,14152.30373,54.6947334,-509.8601187,-667.9815335,-632.8522753,-511.4103445,-217.9086538
