P (s),time (s),Stim_Mech,Obs1_Mech,Obs2_Mech,Obs3_Mech,Obs4_Mech,Obs5_Mech,Obs6_Mech,Stim_Hyd,Obs1_Hyd,Obs2_Hyd,Obs3_Hyd,Obs4_Hyd,Obs5_Hyd,Obs6_Hyd
63.09573445,415.80089,1.87E-07,-1.47E-08,-6.98E-08,-1.02E-07,-1.16E-07,-1.19E-07,-1.05E-07,12034.05067,28.88680007,-305.2354093,-376.2137981,-343.9944315,-275.4831852,-145.6792468
63.09573445,416.4318474,2.46E-07,2.32E-08,-3.98E-08,-7.82E-08,-9.81E-08,-1.05E-07,-9.68E-08,13374.86787,168.6556895,-230.1450569,-337.4642584,-326.470997,-270.3985634,-150.1985273
63.09573445,417.0628047,3.04E-07,6.09E-08,-9.65E-09,-5.43E-08,-7.95E-08,-9.09E-08,-8.85E-08,14661.79229,307.7342573,-154.1450871,-297.3745136,-307.6508338,-264.2408009,-154.1232659
63.09573445,417.693762,3.61E-07,9.84E-08,2.05E-08,-3.03E-08,-6.06E-08,-7.62E-08,-7.98E-08,15889.85538,445.5718075,-77.53723864,-256.1037806,-287.6085439,-257.0341251,-157.4377269
63.09573445,418.3247194,4.16E-07,1.36E-07,5.06E-08,-6.16E-09,-4.15E-08,-6.11E-08,-7.07E-08,17054.33102,581.6228387,-0.625673674,-213.8160577,-266.4236757,-248.806995,-160.1286151
63.09573445,418.9556767,4.70E-07,1.72E-07,8.05E-08,1.80E-08,-2.21E-08,-4.58E-08,-6.14E-08,18150.75217,715.3492201,76.28425225,-170.6794592,-244.1804015,-239.5919886,-162.1851307
63.09573445,419.5866341,5.21E-07,2.08E-07,1.10E-07,4.21E-08,-2.74E-09,-3.03E-08,-5.19E-08,19174.92648,846.2223329,152.8872238,-126.8655324,-220.9671765,-229.4256715,-163.5990153
63.09573445,420.2175914,5.71E-07,2.43E-07,1.39E-07,6.60E-08,1.67E-08,-1.47E-08,-4.22E-08,20122.95074,973.7251689,228.8791991,-82.54855897,-196.8763785,-218.3484498,-164.3645859
63.09573445,420.8485488,6.18E-07,2.77E-07,1.68E-07,8.97E-08,3.60E-08,9.80E-10,-3.22E-08,20991.224,1097.354377,303.9586363,-37.90484602,-172.0039306,-206.4044053,-164.478759
63.09573445,421.4795061,6.63E-07,3.10E-07,1.96E-07,1.13E-07,5.52E-08,1.66E-08,-2.22E-08,21776.45962,1216.622252,377.8277095,6.887992596,-146.4489095,-193.6411156,-163.9410636
63.09573445,422.1104635,7.06E-07,3.42E-07,2.23E-07,1.36E-07,7.42E-08,3.22E-08,-1.21E-08,22475.69605,1331.058651,450.1935072,51.65175963,-120.3131393,-180.1094591,-162.753643
63.09573445,422.7414208,7.45E-07,3.72E-07,2.49E-07,1.58E-07,9.29E-08,4.77E-08,-1.88E-09,23086.30631,1440.212842,520.7692096,96.20840012,-93.70077384,-165.8634056,-160.9212457
63.09573445,423.3723781,7.82E-07,4.01E-07,2.74E-07,1.80E-07,1.11E-07,6.30E-08,8.30E-09,23606.00631,1543.655261,589.275239,140.380726,-66.71787029,-150.9597947,-158.4512055
63.09573445,424.0033355,8.15E-07,4.29E-07,2.99E-07,2.01E-07,1.29E-07,7.80E-08,1.85E-08,24032.8619,1640.979192,655.4403784,183.9931363,-39.47195353,-135.4581007,-155.3534109
63.09573445,424.6342928,8.45E-07,4.54E-07,3.22E-07,2.21E-07,1.46E-07,9.27E-08,2.85E-08,24365.29467,1731.802342,719.002855,226.8723301,-12.07157565,-119.4201877,-151.6402633
63.09573445,425.2652502,8.72E-07,4.78E-07,3.43E-07,2.40E-07,1.63E-07,1.07E-07,3.85E-08,24602.0865,1815.768316,779.7113815,268.8480085,15.37412872,-102.9100546,-147.3266254
63.09573445,425.8962075,8.96E-07,5.00E-07,3.64E-07,2.59E-07,1.79E-07,1.21E-07,4.83E-08,24742.38294,1892.547996,837.3261541,309.7535636,42.75588884,-85.99357093,-142.4297588
63.09573445,426.5271649,9.16E-07,5.20E-07,3.83E-07,2.76E-07,1.95E-07,1.34E-07,5.79E-08,24785.69532,1961.840796,891.6198006,349.42675,69.9647441,-68.73820546,-136.9692518
63.09573445,427.1581222,9.32E-07,5.38E-07,4.00E-07,2.92E-07,2.09E-07,1.47E-07,6.73E-08,24731.90162,2023.37581,942.3782763,387.7103378,96.89248808,-51.21274895,-130.9669382
63.09573445,427.7890796,9.45E-07,5.54E-07,4.16E-07,3.07E-07,2.23E-07,1.60E-07,7.64E-08,24581.24622,2076.912836,989.4017038,424.4527425,123.4321085,-33.48703151,-124.446806
63.09573445,428.4200369,9.54E-07,5.67E-07,4.30E-07,3.21E-07,2.36E-07,1.71E-07,8.53E-08,24334.33844,2122.243282,1032.505154,459.5086306,149.4782208,-15.63163646,-117.4348982
63.09573445,429.0509942,9.59E-07,5.79E-07,4.43E-07,3.34E-07,2.48E-07,1.82E-07,9.38E-08,23992.14982,2159.190945,1071.519362,492.7394977,174.9274945,2.282388107,-109.9592046
63.09573445,429.6819516,9.60E-07,5.88E-07,4.53E-07,3.45E-07,2.59E-07,1.93E-07,1.02E-07,23556.0104,2187.612659,1106.291385,524.0142165,199.6790686,20.18381889,-102.0495463
63.09573445,430.3129089,9.58E-07,5.95E-07,4.62E-07,3.55E-07,2.69E-07,2.02E-07,1.10E-07,23027.60367,2207.398816,1136.685183,553.2095537,223.6349564,38.00154673,-93.73745305
63.09573445,430.9438663,9.52E-07,5.99E-07,4.70E-07,3.64E-07,2.78E-07,2.11E-07,1.17E-07,22408.96058,2218.473761,1162.582139,580.2106522,246.7004365,55.66486438,-85.05603351
63.09573445,431.5748236,9.42E-07,6.01E-07,4.75E-07,3.71E-07,2.86E-07,2.19E-07,1.24E-07,21702.45225,2220.796043,1183.881503,604.9114782,268.7844292,73.10375169,-76.03983972
63.09573445,432.205781,9.29E-07,6.01E-07,4.78E-07,3.76E-07,2.93E-07,2.26E-07,1.30E-07,20910.78174,2214.358547,1200.50077,627.2152304,289.7998565,90.24915664,-66.72472606
63.09573445,432.8367383,9.11E-07,5.98E-07,4.80E-07,3.80E-07,2.98E-07,2.32E-07,1.36E-07,20036.97465,2199.188485,1212.375971,647.0347109,309.6639837,107.0332714,-57.14770342
63.09573445,433.4676957,8.91E-07,5.93E-07,4.79E-07,3.83E-07,3.03E-07,2.37E-07,1.41E-07,19084.36865,2175.347258,1219.46191,664.2926552,328.298743,123.389802,-47.3467891
63.09573445,434.098653,8.66E-07,5.86E-07,4.77E-07,3.84E-07,3.06E-07,2.42E-07,1.46E-07,18056.60205,2142.930191,1221.732304,678.9220218,345.6310353,139.2542308,-37.36085326
63.09573445,434.7296103,8.39E-07,5.76E-07,4.73E-07,3.84E-07,3.08E-07,2.45E-07,1.50E-07,16957.60123,2102.06613,1219.179868,690.8662392,361.5930122,154.56407,-27.22946246
63.09573445,435.3605677,8.07E-07,5.64E-07,4.67E-07,3.82E-07,3.09E-07,2.47E-07,1.53E-07,15791.56717,2052.916925,1211.816311,700.0794101,376.1223339,169.2591067,-16.99272104
63.09573445,435.991525,7.73E-07,5.50E-07,4.59E-07,3.78E-07,3.08E-07,2.49E-07,1.56E-07,14562.96094,1995.676772,1199.672267,706.5264726,389.1624048,183.2816368,-6.691110864
63.09573445,436.6224824,7.36E-07,5.34E-07,4.49E-07,3.74E-07,3.06E-07,2.49E-07,1.59E-07,13276.48828,1930.571449,1182.797145,710.1833172,400.6625849,196.5766876,3.634669654
63.09573445,437.2534397,6.96E-07,5.15E-07,4.38E-07,3.67E-07,3.04E-07,2.49E-07,1.60E-07,11937.08317,1857.85742,1161.258912,711.0368607,410.578376,209.0922295,13.94386689
63.09573445,437.8843971,6.53E-07,4.95E-07,4.25E-07,3.59E-07,3.00E-07,2.47E-07,1.61E-07,10549.89067,1777.820832,1135.1438,709.085076,418.8715833,220.7793735,24.19583283
63.09573445,438.5153544,6.07E-07,4.72E-07,4.10E-07,3.50E-07,2.94E-07,2.44E-07,1.62E-07,9120.248709,1690.776395,1104.555949,704.3369782,425.5104509,231.5925564,34.35018489
63.09573445,439.1463118,5.59E-07,4.48E-07,3.94E-07,3.39E-07,2.88E-07,2.41E-07,1.62E-07,7653.669188,1597.066158,1069.616975,696.8125681,430.4697713,241.4897114,44.36696403
63.09573445,439.7772691,5.09E-07,4.22E-07,3.76E-07,3.27E-07,2.80E-07,2.37E-07,1.61E-07,6155.818263,1497.05818,1030.465477,686.5427327,433.7309689,250.4324243,54.20679054
63.09573445,440.4082264,4.57E-07,3.94E-07,3.56E-07,3.14E-07,2.72E-07,2.31E-07,1.59E-07,4632.495883,1391.145103,987.2564766,673.569104,435.2821576,258.3860749,63.83101708
63.09573445,441.0391838,4.03E-07,3.65E-07,3.35E-07,3.00E-07,2.62E-07,2.25E-07,1.57E-07,3089.614666,1279.742635,940.1607988,657.943877,435.1181713,265.3199625,73.20187813
63.09573445,441.6701411,3.47E-07,3.34E-07,3.13E-07,2.84E-07,2.51E-07,2.18E-07,1.54E-07,1533.178138,1163.287942,889.3643908,639.7295871,433.2405695,271.2074164,82.28263559
63.09573445,442.3010985,2.90E-07,3.02E-07,2.89E-07,2.67E-07,2.39E-07,2.10E-07,1.51E-07,-30.74159219,1042.237963,835.0675864,618.9988496,429.6576159,276.0258897,91.03771986
63.09573445,442.9320558,2.32E-07,2.69E-07,2.65E-07,2.49E-07,2.27E-07,2.01E-07,1.47E-07,-1596.026653,917.0676425,777.4843172,595.8340606,424.3842324,279.7570372,99.43286585
63.09573445,443.5630132,1.73E-07,2.34E-07,2.39E-07,2.30E-07,2.13E-07,1.91E-07,1.43E-07,-3156.536662,788.2681044,716.8412722,570.3270625,417.4419272,282.3867771,107.4352437
63.09573445,444.1939705,1.13E-07,1.99E-07,2.13E-07,2.11E-07,1.98E-07,1.81E-07,1.38E-07,-4706.132335,656.3447528,653.3770117,542.5787739,408.8586989,283.9053364,115.0135833
63.09573445,444.8249279,5.27E-08,1.63E-07,1.85E-07,1.90E-07,1.83E-07,1.70E-07,1.32E-07,-6238.699355,521.8153248,587.3410369,512.6987869,398.6689159,284.3072793,122.1382929
63.09573445,445.4558852,-7.83E-09,1.26E-07,1.57E-07,1.69E-07,1.67E-07,1.58E-07,1.26E-07,-7748.172433,385.207891,518.9928193,480.804933,386.9131727,283.5915199,128.7815709
63.09573445,446.0868425,-6.84E-08,8.92E-08,1.28E-07,1.47E-07,1.51E-07,1.45E-07,1.19E-07,-9228.559458,247.0588161,448.6007943,447.0228183,373.6381233,281.7613182,134.91751
63.09573445,446.7177999,-1.29E-07,5.17E-08,9.88E-08,1.24E-07,1.33E-07,1.32E-07,1.12E-07,-10673.96564,107.9106848,376.4413211,411.4853322,358.896293,278.8242605,140.522195
63.09573445,447.3487572,-1.88E-07,1.39E-08,6.91E-08,1.01E-07,1.16E-07,1.19E-07,1.04E-07,-12078.61755,-31.68979858,302.7976146,374.3321285,342.7458677,274.792223,145.573792
63.09573445,447.9797146,-2.48E-07,-2.40E-08,3.91E-08,7.75E-08,9.75E-08,1.05E-07,9.64E-08,-13436.88695,-171.1939295,227.9586513,335.7090834,325.2504649,269.6813204,150.0526301
63.09573445,448.6106719,-3.06E-07,-6.17E-08,8.94E-09,5.37E-08,7.89E-08,9.04E-08,8.80E-08,-14743.31426,-310.0531334,152.2180547,295.7677311,306.4788831,263.5118388,153.9412747
63.09573445,449.2416293,-3.63E-07,-9.92E-08,-2.12E-08,2.96E-08,6.00E-08,7.56E-08,7.93E-08,-15992.63169,-447.7210991,75.87296314,254.6646794,286.5048347,256.3081539,157.2245923
63.09573445,449.8725866,-4.18E-07,-1.36E-07,-5.13E-08,5.51E-09,4.08E-08,6.05E-08,7.03E-08,-17179.78572,-583.6559079,-0.777114878,212.5610072,265.4066599,248.0986336,159.8898068
63.09573445,450.503544,-4.72E-07,-1.73E-07,-8.12E-08,-1.86E-08,2.15E-08,4.52E-08,6.10E-08,-18299.95895,-717.3221497,-77.43145511,169.6216464,243.2670253,238.915527,161.9265471
63.09573445,451.1345013,-5.24E-07,-2.09E-07,-1.11E-07,-4.27E-08,2.15E-09,2.97E-08,5.14E-08,-19348.59123,-848.1930183,-153.7892762,126.0147501,220.1726065,228.7948394,163.3268853
63.09573445,451.7654586,-5.74E-07,-2.44E-07,-1.40E-07,-6.67E-08,-1.72E-08,1.41E-08,4.17E-08,-20321.3998,-975.7523786,-229.5508996,81.9110492,196.2137572,217.7761934,164.0853663
63.09573445,452.396416,-6.22E-07,-2.78E-07,-1.69E-07,-9.03E-08,-3.66E-08,-1.51E-09,3.18E-08,-21214.3985,-1099.496797,-304.4189053,37.4832,171.4841639,205.9026773,164.1990278
63.09573445,453.0273733,-6.67E-07,-3.11E-07,-1.97E-07,-1.14E-07,-5.58E-08,-1.72E-08,2.17E-08,-22023.91578,-1218.937525,-378.0992809,-7.09487519,146.0804907,193.2206815,163.6674118
63.09573445,453.6583307,-7.10E-07,-3.43E-07,-2.24E-07,-1.37E-07,-7.47E-08,-3.28E-08,1.16E-08,-22746.6116,-1333.602438,-450.3025584,-51.64865231,120.1020113,179.7797222,162.4925661
63.09573445,454.289288,-7.50E-07,-3.74E-07,-2.50E-07,-1.59E-07,-9.34E-08,-4.82E-08,1.43E-09,-23379.49287,-1443.037903,-520.7449353,-96.00367208,93.65023336,165.632254,160.6790369
63.09573445,454.9202454,-7.87E-07,-4.03E-07,-2.75E-07,-1.81E-07,-1.12E-07,-6.35E-08,-8.75E-09,-23919.92752,-1546.810586,-589.1493762,-139.9862068,66.82851309,150.8334729,158.2338522
63.09573445,455.5512027,-8.21E-07,-4.30E-07,-3.00E-07,-2.02E-07,-1.30E-07,-7.85E-08,-1.89E-08,-24365.65705,-1644.509188,-655.2466894,-183.4239251,39.74166415,135.4411071,155.166496
63.09573445,456.1821601,-8.51E-07,-4.56E-07,-3.23E-07,-2.22E-07,-1.47E-07,-9.32E-08,-2.90E-08,-24714.80745,-1735.746086,-718.7765773,-226.1465517,12.49556004,119.5152008,151.4888732
63.09573445,456.8131174,-8.78E-07,-4.80E-07,-3.44E-07,-2.41E-07,-1.64E-07,-1.08E-07,-3.89E-08,-24965.89843,-1820.158901,-779.4886532,-267.9865217,-14.80326748,103.1178874,147.2152658
63.09573445,457.4440747,-9.02E-07,-5.02E-07,-3.65E-07,-2.59E-07,-1.80E-07,-1.21E-07,-4.87E-08,-25117.85091,-1897.411959,-837.1434237,-308.7796244,-42.04803312,86.313156,142.3622799
63.09573445,458.0750321,-9.22E-07,-5.22E-07,-3.84E-07,-2.77E-07,-1.95E-07,-1.35E-07,-5.83E-08,-25169.9927,-1967.197653,-891.5132307,-348.365637,-69.13210438,69.16660992,136.9487843
63.09573445,458.7059894,-9.39E-07,-5.40E-07,-4.01E-07,-2.93E-07,-2.10E-07,-1.48E-07,-6.77E-08,-25122.06232,-2029.237703,-942.3831515,-386.588944,-95.9494083,51.74521912,130.9958402
63.09573445,459.3369468,-9.52E-07,-5.56E-07,-4.17E-07,-3.08E-07,-2.24E-07,-1.60E-07,-7.69E-08,-24974.21092,-2083.28429,-989.5518508,-423.2991417,-122.3948371,34.11706688,124.526623
63.09573445,459.9679041,-9.61E-07,-5.70E-07,-4.31E-07,-3.22E-07,-2.37E-07,-1.72E-07,-8.57E-08,-24727.00228,-2129.12109,-1032.832384,-458.3516237,-148.3646511,16.35109169,117.5663354
63.09573445,460.5988615,-9.66E-07,-5.81E-07,-4.44E-07,-3.35E-07,-2.49E-07,-1.83E-07,-9.42E-08,-24381.41092,-2166.564164,-1072.052945,-491.6081474,-173.7568786,-1.483174832,110.1421134
63.09573445,461.2298188,-9.68E-07,-5.90E-07,-4.55E-07,-3.46E-07,-2.60E-07,-1.93E-07,-1.02E-07,-23938.81822,-2195.462737,-1107.057562,-522.9373768,-198.4717092,-19.31587319,102.2829241
63.09573445,461.8607762,-9.65E-07,-5.97E-07,-4.64E-07,-3.56E-07,-2.70E-07,-2.03E-07,-1.10E-07,-23401.00675,-2215.699836,-1137.706729,-552.2154025,-222.4118816,-37.07708335,94.01945642
63.09573445,462.4917335,-9.59E-07,-6.01E-07,-4.71E-07,-3.65E-07,-2.79E-07,-2.12E-07,-1.17E-07,-22770.15256,-2227.192799,-1163.877974,-579.3262337,-245.4830626,-54.6970934,85.38400559
63.09573445,463.1226908,-9.49E-07,-6.04E-07,-4.76E-07,-3.72E-07,-2.87E-07,-2.19E-07,-1.24E-07,-22048.81576,-2229.893641,-1185.466373,-604.1622631,-267.5942172,-72.10666859,76.41035014
63.09573445,463.7536482,-9.35E-07,-6.03E-07,-4.80E-07,-3.77E-07,-2.93E-07,-2.26E-07,-1.30E-07,-21239.92926,-2223.789289,-1202.384982,-626.6247002,-288.6579667,-89.23731961,67.1336235
63.09573445,464.3846055,-9.18E-07,-6.01E-07,-4.81E-07,-3.82E-07,-2.99E-07,-2.33E-07,-1.36E-07,-20346.78579,-2208.901663,-1214.565209,-646.6239733,-308.5909356,-106.0215694,57.59017974
63.09573445,465.0155629,-8.97E-07,-5.96E-07,-4.81E-07,-3.84E-07,-3.03E-07,-2.38E-07,-1.41E-07,-19373.02325,-2185.287632,-1221.957117,-664.0800971,-327.3140842,-122.3932172,47.81745408
63.09573445,465.6465202,-8.72E-07,-5.88E-07,-4.79E-07,-3.85E-07,-3.07E-07,-2.42E-07,-1.46E-07,-18322.60854,-2153.038812,-1224.529643,-678.9230044,-344.7530259,-138.2875992,37.85381876
63.09573445,466.2774776,-8.44E-07,-5.79E-07,-4.75E-07,-3.85E-07,-3.09E-07,-2.46E-07,-1.50E-07,-17199.81988,-2112.28123,-1222.270755,-691.0928411,-360.8383288,-153.6418443,27.73843469
63.09573445,466.9084349,-8.13E-07,-5.67E-07,-4.69E-07,-3.83E-07,-3.09E-07,-2.48E-07,-1.54E-07,-16009.22776,-2063.174848,-1215.187529,-700.540222,-375.5057985,-168.3951244,17.51109941
63.09573445,467.5393923,-7.78E-07,-5.52E-07,-4.61E-07,-3.80E-07,-3.09E-07,-2.49E-07,-1.57E-07,-14755.67467,-2005.91294,-1203.306145,-707.226447,-388.696743,-182.4888981,7.21209201
63.09573445,468.1703496,-7.40E-07,-5.36E-07,-4.51E-07,-3.75E-07,-3.07E-07,-2.50E-07,-1.59E-07,-13444.25368,-1940.721343,-1186.671815,-711.1236756,-400.3582163,-195.8671463,-3.117984525
63.09573445,468.8013069,-7.00E-07,-5.17E-07,-4.40E-07,-3.68E-07,-3.04E-07,-2.49E-07,-1.61E-07,-12080.28593,-1867.857562,-1165.348632,-712.2150598,-410.4432418,-208.4765997,-13.43836284
63.09573445,469.4322643,-6.56E-07,-4.97E-07,-4.26E-07,-3.60E-07,-3.00E-07,-2.48E-07,-1.62E-07,-10669.29739,-1787.609751,-1139.419337,-710.4948331,-418.9110118,-220.2669562,-23.70827208
63.09573445,470.0632216,-6.10E-07,-4.74E-07,-4.12E-07,-3.51E-07,-2.95E-07,-2.45E-07,-1.62E-07,-9216.994671,-1700.295568,-1108.985018,-705.9683563,-425.7270649,-231.1910879,-33.8870994
63.09573445,470.694179,-5.62E-07,-4.50E-07,-3.95E-07,-3.41E-07,-2.89E-07,-2.42E-07,-1.62E-07,-7729.24035,-1606.260901,-1074.164727,-698.6521188,-430.8634381,-241.2052361,-43.93455148
63.09573445,471.3251363,-5.12E-07,-4.24E-07,-3.77E-07,-3.29E-07,-2.81E-07,-2.37E-07,-1.61E-07,-6212.027742,-1505.878485,-1035.09503,-688.5736944,-434.2987934,-250.2691945,-53.81081547
63.09573445,471.9560937,-4.59E-07,-3.96E-07,-3.57E-07,-3.15E-07,-2.72E-07,-2.32E-07,-1.60E-07,-4671.455318,-1399.546402,-991.9294779,-675.7716534,-436.0185192,-258.3464781,-63.47671857
63.09573445,472.587051,-4.05E-07,-3.66E-07,-3.36E-07,-3.01E-07,-2.63E-07,-2.26E-07,-1.58E-07,-3113.700896,-1287.686479,-944.8380133,-660.2954288,-436.0148041,-265.4044786,-72.89388566
63.09573445,473.2180084,-3.49E-07,-3.36E-07,-3.14E-07,-2.85E-07,-2.52E-07,-2.18E-07,-1.55E-07,-1544.995728,-1170.742591,-894.0063026,-642.2051381,-434.2866838,-271.4146045,-82.0248943
63.09573445,473.8489657,-2.92E-07,-3.03E-07,-2.91E-07,-2.68E-07,-2.40E-07,-2.10E-07,-1.52E-07,28.40138188,-1049.178864,-839.6350075,-621.5713612,-430.8400602,-276.3524054,-90.83342646
63.09573445,474.479923,-2.33E-07,-2.70E-07,-2.66E-07,-2.50E-07,-2.27E-07,-2.01E-07,-1.48E-07,1600.229821,-923.4778065,-781.938991,-598.474874,-425.6876925,-280.1976797,-99.28441617
63.09573445,475.1108804,-1.74E-07,-2.36E-07,-2.40E-07,-2.31E-07,-2.14E-07,-1.92E-07,-1.43E-07,3164.252642,-794.1383584,-721.1464648,-573.0063401,-418.8491598,-282.9345659,-107.3441927
63.09573445,475.7418377,-1.14E-07,-2.00E-07,-2.14E-07,-2.12E-07,-1.99E-07,-1.81E-07,-1.38E-07,4714.281666,-661.6738761,-657.4980793,-545.26596,-410.3507956,-284.5516157,-114.9806184
63.09573445,476.3727951,-5.36E-08,-1.64E-07,-1.86E-07,-1.91E-07,-1.84E-07,-1.70E-07,-1.32E-07,6244.202101,-526.6100599,-591.2459624,-515.3630801,-400.2255942,-285.041849,-122.1632207
63.09573445,477.0037524,7.01E-09,-1.27E-07,-1.58E-07,-1.70E-07,-1.68E-07,-1.58E-07,-1.26E-07,7747.996591,-389.4828323,-522.6527082,-483.4157633,-388.5130885,-284.4027914,-128.8633175
63.09573445,477.6347098,6.75E-08,-9.01E-08,-1.29E-07,-1.48E-07,-1.51E-07,-1.46E-07,-1.20E-07,9219.768584,-250.8361765,-451.9903231,-449.5503215,-375.2592007,-282.6364915,-135.0541355
63.09573445,478.2656671,1.28E-07,-5.25E-08,-9.96E-08,-1.25E-07,-1.34E-07,-1.33E-07,-1.12E-07,10653.76495,-111.2199451,-379.5391306,-413.9008134,-360.5160656,-279.7495209,-140.7109216
63.09573445,478.8966245,1.87E-07,-1.47E-08,-6.99E-08,-1.02E-07,-1.16E-07,-1.19E-07,-1.05E-07,12044.39777,28.81235286,-305.5866416,-376.6085081,-344.3418272,-275.752954,-145.8110447
63.09573445,479.5275818,2.46E-07,2.32E-08,-3.99E-08,-7.82E-08,-9.82E-08,-1.05E-07,-9.69E-08,13386.26521,168.7057762,-230.4263943,-337.8213185,-326.8004099,-270.6623293,-150.3340907
63.09573445,480.1585391,3.04E-07,6.10E-08,-9.68E-09,-5.44E-08,-7.96E-08,-9.10E-08,-8.86E-08,14674.17146,307.9061781,-154.3567691,-297.6932054,-307.961264,-264.4975917,-154.2619466
63.09573445,480.7894965,3.61E-07,9.85E-08,2.05E-08,-3.04E-08,-6.07E-08,-7.62E-08,-7.98E-08,15903.1456,445.8624252,-77.67978228,-256.3835553,-287.8990884,-257.2830157,-157.5788768
63.09573445,481.4204538,4.16E-07,1.36E-07,5.07E-08,-6.18E-09,-4.15E-08,-6.12E-08,-7.08E-08,17068.45948,582.0286005,-0.699865622,-214.0565355,-266.6935295,-249.0471104,-160.2715885
63.09573445,482.0514112,4.70E-07,1.72E-07,8.06E-08,1.80E-08,-2.22E-08,-4.58E-08,-6.15E-08,18165.64436,715.8661806,76.27736395,-170.8804274,-244.4288597,-239.8225063,-162.3292874
63.09573445,482.6823685,5.22E-07,2.08E-07,1.10E-07,4.21E-08,-2.76E-09,-3.03E-08,-5.20E-08,19190.50657,846.8461787,152.9463394,-127.0269428,-221.1936349,-229.6458244,-163.7437224
63.09573445,483.3133259,5.71E-07,2.43E-07,1.39E-07,6.61E-08,1.67E-08,-1.47E-08,-4.22E-08,20139.14185,974.4512435,229.0027772,-82.67052545,-197.0803344,-218.5575278,-164.509221
63.09573445,483.9442832,6.19E-07,2.77E-07,1.68E-07,8.98E-08,3.60E-08,9.70E-10,-3.23E-08,21007.94858,1098.177707,304.1449056,-37.9876403,-172.184983,-206.6017575,-164.6227122
63.09573445,484.5752406,6.64E-07,3.10E-07,1.96E-07,1.13E-07,5.52E-08,1.66E-08,-2.22E-08,21793.63976,1217.537574,378.0746802,6.843944857,-146.6067586,-193.8261517,-164.0837397
63.09573445,485.2061979,7.06E-07,3.42E-07,2.23E-07,1.36E-07,7.42E-08,3.23E-08,-1.21E-08,22493.25376,1332.060439,450.4989837,51.64588372,-120.4475855,-180.2816507,-162.8944637
63.09573445,485.8371552,7.46E-07,3.73E-07,2.49E-07,1.58E-07,9.29E-08,4.77E-08,-1.89E-09,23104.16385,1441.295334,521.1308037,96.23997762,-93.81171729,-166.0222873,-161.0596519
63.09573445,486.4681126,7.82E-07,4.01E-07,2.75E-07,1.80E-07,1.11E-07,6.30E-08,8.30E-09,23624.08649,1544.81249,589.6903837,140.4489006,-66.80530869,-151.1049643,-158.5866589
63.09573445,487.0990699,8.16E-07,4.29E-07,2.99E-07,2.01E-07,1.29E-07,7.81E-08,1.85E-08,24051.08834,1642.205013,655.9063422,184.0969202,-39.53598047,-135.5892203,-155.485396
63.09573445,487.7300273,8.46E-07,4.55E-07,3.22E-07,2.21E-07,1.47E-07,9.28E-08,2.85E-08,24383.59206,1733.090458,719.5167559,227.0106106,-12.11237826,-119.5369834,-151.7682891
63.09573445,488.3609846,8.73E-07,4.78E-07,3.44E-07,2.41E-07,1.63E-07,1.07E-07,3.85E-08,24620.3809,1817.112313,780.2702026,269.0195554,15.35627248,-103.0123164,-147.4502266
63.09573445,488.991942,8.96E-07,5.00E-07,3.64E-07,2.59E-07,1.79E-07,1.21E-07,4.83E-08,24760.60201,1893.941365,837.9267582,309.9570363,42.76061316,-86.0811523,-142.5484976
63.09573445,489.6228993,9.16E-07,5.20E-07,3.83E-07,2.76E-07,1.95E-07,1.35E-07,5.80E-08,24803.76851,1963.276963,892.2589457,349.6607058,69.99159864,-68.81102271,-137.0827191
63.09573445,490.2538567,9.33E-07,5.38E-07,4.00E-07,2.93E-07,2.10E-07,1.47E-07,6.74E-08,24749.76046,2024.848166,943.0526311,387.9732394,96.94094159,-51.27078024,-131.0747544
63.09573445,490.884814,9.46E-07,5.54E-07,4.16E-07,3.08E-07,2.23E-07,1.60E-07,7.65E-08,24598.8245,2078.414761,990.107863,424.7429667,123.5015527,-33.53031563,-124.5486223
63.09573445,491.5157714,9.55E-07,5.68E-07,4.30E-07,3.22E-07,2.36E-07,1.72E-07,8.53E-08,24351.57238,2123.768175,1033.239653,459.8244766,149.5679745,-15.66027146,-117.5303971
63.09573445,492.1467287,9.60E-07,5.79E-07,4.43E-07,3.34E-07,2.48E-07,1.83E-07,9.38E-08,24008.9783,2160.732246,1072.278695,493.0791957,175.036808,2.268246599,-110.0481008
63.09573445,492.777686,9.61E-07,5.88E-07,4.54E-07,3.45E-07,2.59E-07,1.93E-07,1.02E-07,23572.37508,2189.163878,1107.072016,524.3759367,199.807128,20.18395954,-102.131587
63.09573445,493.4086434,9.59E-07,5.95E-07,4.63E-07,3.55E-07,2.69E-07,2.02E-07,1.10E-07,23043.44919,2208.953557,1137.483563,553.5914145,223.7808887,38.01570452,-93.81241857
63.09573445,494.0396007,9.53E-07,6.00E-07,4.70E-07,3.64E-07,2.78E-07,2.11E-07,1.17E-07,22424.23466,2220.025743,1163.394722,580.6107297,246.8633142,55.69272289,-85.12373719
63.09573445,494.6705581,9.43E-07,6.02E-07,4.75E-07,3.71E-07,2.86E-07,2.19E-07,1.24E-07,21717.10585,2222.339125,1184.704758,605.3278144,268.9632754,73.14494545,-76.10012816
63.09573445,495.3015154,9.29E-07,6.01E-07,4.79E-07,3.77E-07,2.93E-07,2.26E-07,1.30E-07,20924.76916,2215.886748,1201.331195,627.6458423,289.9936497,90.30327374,-66.77747904
